participant_id,account_status,movement,source_exercise_name,horizon,best_score_kg,recorded_weight_kg,recorded_reps,result_date,days_from_first_workout,bodyweight_kg_near_result,score_to_bodyweight_ratio,standard_level,change_from_baseline_pct,standard_levels_gained
WSP-DCBB383449,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),19.0,15.0,8.0,2026-02-27,22,100.0,0.19,Below Live,,0
WSP-DCBB383449,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),45.5,32.5,12.0,2026-07-10,155,,,Unavailable,79.6,
WSP-DCBB383449,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),25.33,20.0,8.0,2026-02-23,18,100.0,0.253,Below Live,,0
WSP-38A0B732F2,active,Bench Press,Barbell Bench Press,Baseline (0-60d),20.0,15.0,10.0,2026-02-16,12,66.0,0.303,Live,,0
WSP-38A0B732F2,active,Deadlift,Barbell Deadlift,Baseline (0-60d),26.67,20.0,10.0,2026-02-16,12,66.0,0.404,Below Live,,0
WSP-38A0B732F2,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),35.0,35.0,1.0,2026-02-04,0,66.0,0.53,Below Live,,0
WSP-38A0B732F2,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),55.0,41.25,10.0,2026-07-17,163,,,Unavailable,17.9,
WSP-38A0B732F2,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),46.67,35.0,10.0,2026-03-23,47,,,Unavailable,,
WSP-38A0B732F2,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),16.67,12.5,10.0,2026-03-23,47,,,Unavailable,,
WSP-38A0B732F2,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),24.5,17.5,12.0,2026-06-15,131,,,Unavailable,,
WSP-F0083620C2,active,Bench Press,Barbell Bench Press,6 months (120-240d),30.0,25.0,6.0,2026-06-25,141,,,Unavailable,12.5,
WSP-F0083620C2,active,Bench Press,Barbell Bench Press,Baseline (0-60d),26.67,20.0,10.0,2026-04-01,56,,,Unavailable,,
WSP-F0083620C2,active,Deadlift,Barbell Deadlift,6 months (120-240d),57.0,47.5,6.0,2026-06-08,124,,,Unavailable,50.0,
WSP-F0083620C2,active,Deadlift,Barbell Deadlift,Baseline (0-60d),38.0,30.0,8.0,2026-03-30,54,,,Unavailable,,
WSP-F0083620C2,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-02-04,0,63.0,0.635,Below Live,,0
WSP-F0083620C2,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),38.0,30.0,8.0,2026-03-27,51,,,Unavailable,,
WSP-F0083620C2,active,Overhead Press,Barbell Overhead Press,Baseline (0-60d),26.67,25.0,2.0,2026-03-25,49,,,Unavailable,,
WSP-F0083620C2,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),57.0,47.5,6.0,2026-06-05,121,,,Unavailable,16.1,
WSP-F0083620C2,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),49.08,47.5,1.0,2026-03-23,47,,,Unavailable,,
WSP-8AAFB314B3,active,Bench Press,Barbell Bench Press,Baseline (0-60d),4.0,3.0,10.0,2026-02-10,1,65.0,0.062,Below Live,,0
WSP-8AAFB314B3,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),20.0,20.0,1.0,2026-02-09,0,65.0,0.308,Below Live,,0
WSP-8AAFB314B3,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),63.33,50.0,8.0,2026-03-06,25,65.0,0.974,Long,,0
WSP-8AAFB314B3,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),28.0,20.0,12.0,2026-07-06,147,,,Unavailable,,
WSP-8AAFB314B3,active,Split Squat,Barbell Split Squat,6 months (120-240d),21.0,15.0,12.0,2026-07-06,147,,,Unavailable,,
WSP-4F45554CDE,active,Bench Press,Barbell Bench Press,Baseline (0-60d),26.67,20.0,10.0,2026-04-01,48,,,Unavailable,,
WSP-4F45554CDE,active,Deadlift,Barbell Deadlift,6 months (120-240d),38.75,37.5,1.0,2026-06-22,130,,,Unavailable,-3.1,
WSP-4F45554CDE,active,Deadlift,Barbell Deadlift,Baseline (0-60d),40.0,30.0,10.0,2026-04-13,60,,,Unavailable,,
WSP-4F45554CDE,active,Farmer Walk 60s,Farmer Walk,6 months (120-240d),10.0,10.0,,2026-06-22,130,,,Unavailable,-16.7,
WSP-4F45554CDE,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),12.0,12.0,,2026-02-16,4,62.0,0.194,Below Live,,0
WSP-4F45554CDE,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),40.0,30.0,10.0,2026-02-13,1,62.0,0.645,Live,,0
WSP-4F45554CDE,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),11.2,8.0,12.0,2026-07-13,151,,,Unavailable,-50.6,
WSP-4F45554CDE,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),22.67,20.0,4.0,2026-03-27,43,,,Unavailable,,
WSP-4F45554CDE,active,Overhead Press,Barbell Overhead Press,Baseline (0-60d),20.67,20.0,1.0,2026-03-25,41,62.0,0.333,Live,,0
WSP-4F45554CDE,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),44.42,32.5,11.0,2026-07-10,148,,,Unavailable,23.4,
WSP-4F45554CDE,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),36.0,30.0,6.0,2026-03-16,32,62.0,0.581,Below Live,,0
WSP-4F45554CDE,active,Split Squat,Barbell Split Squat,6 months (120-240d),5.6,4.0,12.0,2026-07-06,144,,,Unavailable,,
WSP-55092FC821,active,Bench Press,Barbell Bench Press,6 months (120-240d),55.42,47.5,5.0,2026-06-17,126,,,Unavailable,18.8,
WSP-55092FC821,active,Bench Press,Barbell Bench Press,Baseline (0-60d),46.67,35.0,10.0,2026-04-08,56,,,Unavailable,,
WSP-55092FC821,active,Deadlift,Barbell Deadlift,Baseline (0-60d),60.0,45.0,10.0,2026-04-06,54,,,Unavailable,,
WSP-55092FC821,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),50.0,50.0,1.0,2026-02-11,0,110.0,0.455,Below Live,,0
WSP-55092FC821,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),87.83,85.0,1.0,2026-03-23,40,110.0,0.798,Long,,0
WSP-55092FC821,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),35.0,25.0,12.0,2026-07-06,145,,,Unavailable,38.2,
WSP-55092FC821,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),25.33,20.0,8.0,2026-03-20,37,110.0,0.23,Below Live,,0
WSP-55092FC821,active,Overhead Press,Barbell Overhead Press,Baseline (0-60d),28.5,22.5,8.0,2026-03-18,35,110.0,0.259,Live,,0
WSP-55092FC821,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),77.5,75.0,1.0,2026-06-26,135,,,Unavailable,40.9,
WSP-55092FC821,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),55.0,50.0,3.0,2026-03-23,40,110.0,0.5,Below Live,,0
WSP-55092FC821,active,Split Squat,Barbell Split Squat,6 months (120-240d),13.33,10.0,10.0,2026-07-06,145,,,Unavailable,250.9,
WSP-55092FC821,active,Split Squat,Barbell Split Squat,Baseline (0-60d),3.8,3.0,8.0,2026-03-13,30,110.0,0.035,Unavailable,,
WSP-38891FDE5E,active,Bench Press,Barbell Bench Press,6 months (120-240d),23.25,22.5,1.0,2026-06-24,128,,,Unavailable,,
WSP-38891FDE5E,active,Deadlift,Barbell Deadlift,6 months (120-240d),51.67,50.0,1.0,2026-06-22,126,,,Unavailable,16.5,
WSP-38891FDE5E,active,Deadlift,Barbell Deadlift,Baseline (0-60d),44.33,35.0,8.0,2026-03-30,42,55.0,0.806,Live,,0
WSP-38891FDE5E,active,Farmer Walk 60s,Farmer Walk,6 months (120-240d),30.0,30.0,1.0,2026-06-22,126,,,Unavailable,-14.3,
WSP-38891FDE5E,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),35.0,35.0,1.0,2026-03-23,35,55.0,0.636,Below Live,,0
WSP-38891FDE5E,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),55.5,45.0,7.0,2026-03-20,32,55.0,1.009,Long,,0
WSP-38891FDE5E,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),24.5,17.5,12.0,2026-07-20,154,,,Unavailable,-21.4,
WSP-38891FDE5E,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),31.17,27.5,4.0,2026-03-27,39,55.0,0.567,Live,,0
WSP-38891FDE5E,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),49.08,47.5,1.0,2026-06-26,130,,,Unavailable,5.0,
WSP-38891FDE5E,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),46.75,42.5,3.0,2026-03-23,35,55.0,0.85,Live,,0
WSP-F0D7CAC313,active,Bench Press,Barbell Bench Press,Baseline (0-60d),24.5,17.5,12.0,2026-02-26,9,71.0,0.345,Live,,0
WSP-F0D7CAC313,active,Deadlift,Barbell Deadlift,Baseline (0-60d),35.0,25.0,12.0,2026-02-26,9,71.0,0.493,Below Live,,0
WSP-F0D7CAC313,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),25.0,25.0,0.0,2026-02-17,0,71.0,0.352,Below Live,,0
WSP-F0D7CAC313,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),69.67,55.0,8.0,2026-07-16,149,,,Unavailable,21.5,
WSP-F0D7CAC313,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),57.33,43.0,10.0,2026-03-17,28,71.0,0.808,Long,,0
WSP-F0D7CAC313,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),26.67,20.0,10.0,2026-03-17,28,71.0,0.376,Below Live,,0
WSP-F0D7CAC313,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),36.67,27.5,10.0,2026-07-18,151,,,Unavailable,,
WSP-77EC76C8A4,active,Bench Press,Barbell Bench Press,Baseline (0-60d),20.0,15.0,10.0,2026-03-02,10,65.0,0.308,Live,,0
WSP-77EC76C8A4,active,Deadlift,Barbell Deadlift,Baseline (0-60d),36.67,27.5,10.0,2026-03-05,13,65.0,0.564,Live,,0
WSP-77EC76C8A4,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-02-20,0,65.0,0.615,Below Live,,0
WSP-77EC76C8A4,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),49.0,35.0,12.0,2026-03-23,31,65.0,0.754,Long,,0
WSP-77EC76C8A4,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),18.0,15.0,6.0,2026-03-05,13,65.0,0.277,Below Live,,0
WSP-0AFA5CD92D,active,Bench Press,Barbell Bench Press,Baseline (0-60d),20.0,15.0,10.0,2026-04-15,43,70.0,0.286,Live,,0
WSP-0AFA5CD92D,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),15.0,15.0,1.0,2026-03-03,0,70.0,0.214,Below Live,,0
WSP-0AFA5CD92D,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),53.33,40.0,10.0,2026-04-10,38,70.0,0.762,Long,,0
WSP-040D5CD305,active,Bench Press,Barbell Bench Press,Baseline (0-60d),5.07,4.0,8.0,2026-04-08,35,90.0,0.056,Below Live,,0
WSP-040D5CD305,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-03-04,0,90.0,0.444,Below Live,,0
WSP-040D5CD305,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),18.0,15.0,6.0,2026-03-20,16,90.0,0.2,Below Live,,0
WSP-040D5CD305,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),20.0,15.0,10.0,2026-04-10,37,90.0,0.222,Below Live,,0
WSP-1BEBCFDBD3,active,Bench Press,Barbell Bench Press,Baseline (0-60d),45.5,35.0,9.0,2026-04-15,36,70.0,0.65,Live,,0
WSP-1BEBCFDBD3,active,Deadlift,Barbell Deadlift,Baseline (0-60d),73.33,55.0,10.0,2026-04-13,34,70.0,1.048,Live,,0
WSP-1BEBCFDBD3,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),30.0,30.0,1.0,2026-03-23,13,70.0,0.429,Below Live,,0
WSP-1BEBCFDBD3,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),49.0,35.0,12.0,2026-07-13,125,,,Unavailable,93.4,
WSP-1BEBCFDBD3,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),25.33,20.0,8.0,2026-03-20,10,70.0,0.362,Below Live,,0
WSP-1BEBCFDBD3,active,Overhead Press,Barbell Overhead Press,Baseline (0-60d),20.67,20.0,1.0,2026-03-25,15,70.0,0.295,Live,,0
WSP-1BEBCFDBD3,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),77.0,55.0,12.0,2026-07-10,122,,,Unavailable,21.6,
WSP-1BEBCFDBD3,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),63.33,50.0,8.0,2026-05-01,52,,,Unavailable,,
WSP-1BEBCFDBD3,active,Split Squat,Barbell Split Squat,6 months (120-240d),14.0,10.0,12.0,2026-07-13,125,,,Unavailable,,
WSP-249D09D949,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),35.0,35.0,1.0,2026-03-12,0,73.0,0.479,Below Live,,0
WSP-249D09D949,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),49.0,35.0,12.0,2026-04-06,25,73.0,0.671,Live,,0
WSP-249D09D949,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),2.67,2.0,10.0,2026-05-01,50,,,Unavailable,,
WSP-23F6FE79B4,active,Bench Press,Barbell Bench Press,Baseline (0-60d),8.87,7.0,8.0,2026-04-08,26,52.0,0.171,Below Live,,0
WSP-23F6FE79B4,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),25.0,25.0,1.0,2026-03-13,0,52.0,0.481,Below Live,,0
WSP-23F6FE79B4,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),63.0,45.0,12.0,2026-07-20,129,,,Unavailable,24.3,
WSP-23F6FE79B4,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),50.67,40.0,8.0,2026-04-10,28,52.0,0.974,Long,,0
WSP-23F6FE79B4,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),14.0,10.0,12.0,2026-07-20,129,,,Unavailable,112.1,
WSP-23F6FE79B4,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),6.6,6.0,3.0,2026-03-27,14,52.0,0.127,Below Live,,0
WSP-23F6FE79B4,active,Overhead Press,Barbell Overhead Press,Baseline (0-60d),6.2,6.0,1.0,2026-03-25,12,52.0,0.119,Below Live,,0
WSP-23F6FE79B4,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),42.0,30.0,12.0,2026-07-17,126,,,Unavailable,57.5,
WSP-23F6FE79B4,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),26.67,25.0,2.0,2026-03-23,10,52.0,0.513,Below Live,,0
WSP-23F6FE79B4,active,Split Squat,Barbell Split Squat,6 months (120-240d),4.2,3.0,12.0,2026-07-13,122,,,Unavailable,,
WSP-33FFA0071B,active,Deadlift,Barbell Deadlift,Baseline (0-60d),34.67,26.0,10.0,2026-03-30,12,90.0,0.385,Below Live,,0
WSP-33FFA0071B,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),30.0,30.0,1.0,2026-03-18,0,90.0,0.333,Below Live,,0
WSP-33FFA0071B,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),56.83,55.0,1.0,2026-03-23,5,90.0,0.631,Live,,0
WSP-33FFA0071B,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),28.42,27.5,1.0,2026-03-23,5,90.0,0.316,Below Live,,0
WSP-38D23A3C09,active,Bench Press,Barbell Bench Press,Baseline (0-60d),21.0,15.0,12.0,2026-03-27,8,62.0,0.339,Live,,0
WSP-38D23A3C09,active,Deadlift,Barbell Deadlift,Baseline (0-60d),28.0,20.0,12.0,2026-03-31,12,62.0,0.452,Below Live,,0
WSP-38D23A3C09,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),35.0,35.0,1.0,2026-03-19,0,62.0,0.565,Below Live,,0
WSP-38D23A3C09,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),49.0,35.0,12.0,2026-07-18,121,,,Unavailable,22.5,
WSP-38D23A3C09,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),40.0,30.0,10.0,2026-05-12,54,,,Unavailable,,
WSP-38D23A3C09,active,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),16.0,15.0,2.0,2026-03-24,5,62.0,0.258,Below Live,,0
WSP-38D23A3C09,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),21.0,15.0,12.0,2026-07-18,121,,,Unavailable,5.0,
WSP-38D23A3C09,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),20.0,15.0,10.0,2026-03-24,5,62.0,0.323,Below Live,,0
WSP-38D23A3C09,active,Split Squat,Barbell Split Squat,Baseline (0-60d),5.6,4.0,12.0,2026-04-28,40,62.0,0.09,Unavailable,,
WSP-67DC9646DF,active,Bench Press,Barbell Bench Press,Baseline (0-60d),26.67,20.0,10.0,2026-04-08,20,101.0,0.264,Live,,0
WSP-67DC9646DF,active,Deadlift,Barbell Deadlift,Baseline (0-60d),4.0,3.0,10.0,2026-05-18,60,,,Unavailable,,
WSP-67DC9646DF,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),50.0,50.0,1.0,2026-03-19,0,101.0,0.495,Below Live,,0
WSP-67DC9646DF,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),33.33,25.0,10.0,2026-03-20,1,101.0,0.33,Below Live,,0
WSP-BB9CD876C4,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),9.0,9.0,1.0,2026-03-30,0,81.0,0.111,Below Live,,0
WSP-BB9CD876C4,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),75.0,62.5,6.0,2026-05-29,60,79.4,0.945,Long,,0
WSP-BB9CD876C4,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),21.0,17.5,6.0,2026-05-25,56,79.6,0.264,Below Live,,0
WSP-1557021312,active,Bench Press,Barbell Bench Press,Baseline (0-60d),39.0,32.5,6.0,2026-05-06,28,60.0,0.65,Live,,0
WSP-1557021312,active,Deadlift,Barbell Deadlift,Baseline (0-60d),26.67,20.0,10.0,2026-04-20,12,60.0,0.444,Below Live,,0
WSP-ACC0588646,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-04-02,0,58.0,0.69,Below Live,,0
WSP-FFC35328B3,active,Bench Press,Barbell Bench Press,Baseline (0-60d),27.0,22.5,6.0,2026-05-20,36,90.0,0.3,Live,,0
WSP-FFC35328B3,active,Deadlift,Barbell Deadlift,Baseline (0-60d),38.0,30.0,8.0,2026-05-18,34,90.0,0.422,Below Live,,0
WSP-FFC35328B3,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),45.0,45.0,1.0,2026-04-14,0,90.0,0.5,Below Live,,0
WSP-FFC35328B3,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),70.0,50.0,12.0,2026-05-08,24,90.0,0.778,Long,,0
WSP-FFC35328B3,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),36.0,30.0,6.0,2026-05-29,45,90.0,0.4,Below Live,,0
WSP-2665D39822,active,Bench Press,Barbell Bench Press,Baseline (0-60d),25.33,20.0,8.0,2026-05-20,30,69.0,0.367,Live,,0
WSP-2665D39822,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),63.33,50.0,8.0,2026-05-15,25,69.0,0.918,Long,,0
WSP-2665D39822,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),22.17,17.5,8.0,2026-05-15,25,69.0,0.321,Below Live,,0
WSP-4A825E8F7B,active,Bench Press,Barbell Bench Press,Baseline (0-60d),30.0,25.0,6.0,2026-05-27,40,90.0,0.333,Live,,0
WSP-4A825E8F7B,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-04-17,0,90.0,0.444,Below Live,,0
WSP-4A825E8F7B,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),73.33,55.0,10.0,2026-04-24,7,90.0,0.815,Long,,0
WSP-4A825E8F7B,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),48.0,40.0,6.0,2026-06-08,52,,,Unavailable,,
WSP-F128B5CE7B,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),12.5,12.5,1.0,2026-04-21,0,75.0,0.167,Below Live,,0
WSP-E074B153A4,active,Bench Press,Barbell Bench Press,Baseline (0-60d),28.5,22.5,8.0,2026-06-03,43,82.0,0.348,Live,,0
WSP-E074B153A4,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-04-21,0,82.0,0.488,Below Live,,0
WSP-E074B153A4,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),44.33,35.0,8.0,2026-06-12,52,,,Unavailable,,
WSP-B642EFCB00,active,Bench Press,Barbell Bench Press,Baseline (0-60d),40.2,33.5,6.0,2026-06-10,50,,,Unavailable,,
WSP-B642EFCB00,active,Deadlift,Barbell Deadlift,Baseline (0-60d),54.0,45.0,6.0,2026-06-01,41,103.0,0.524,Live,,0
WSP-B642EFCB00,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),50.0,50.0,1.0,2026-04-21,0,103.0,0.485,Below Live,,0
WSP-B642EFCB00,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),82.33,65.0,8.0,2026-05-01,10,103.0,0.799,Long,,0
WSP-B642EFCB00,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),54.0,45.0,6.0,2026-06-19,59,,,Unavailable,,
WSP-9A56990EAF,active,Bench Press,Barbell Bench Press,Baseline (0-60d),39.0,32.5,6.0,2026-06-17,56,,,Unavailable,,
WSP-9A56990EAF,active,Deadlift,Barbell Deadlift,Baseline (0-60d),48.0,40.0,6.0,2026-06-15,54,,,Unavailable,,
WSP-9A56990EAF,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),35.0,35.0,1.0,2026-04-22,0,69.0,0.507,Below Live,,0
WSP-9A56990EAF,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),50.67,40.0,8.0,2026-05-01,9,69.0,0.734,Long,,0
WSP-9A56990EAF,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),53.83,42.5,8.0,2026-06-19,58,,,Unavailable,,
WSP-3E18EF7EBF,active,Bench Press,Barbell Bench Press,Baseline (0-60d),43.2,36.0,6.0,2026-06-17,56,,,Unavailable,,
WSP-3E18EF7EBF,active,Deadlift,Barbell Deadlift,Baseline (0-60d),84.0,70.0,6.0,2026-05-25,33,78.0,1.077,Live,,0
WSP-3E18EF7EBF,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),20.0,20.0,1.0,2026-04-22,0,78.0,0.256,Below Live,,0
WSP-3E18EF7EBF,active,Nexus Point Squat,Barbell Back Squat,Baseline (0-60d),72.0,60.0,6.0,2026-05-03,11,78.0,0.923,Live,,0
WSP-3E18EF7EBF,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),63.58,54.5,5.0,2026-06-05,44,78.0,0.815,Live,,0
WSP-1346494B99,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),20.0,20.0,1.0,2026-04-28,0,40.0,0.5,Below Live,,0
WSP-1346494B99,active,Split Squat,Barbell Split Squat,Baseline (0-60d),4.2,3.0,12.0,2026-06-10,43,40.0,0.105,Unavailable,,
WSP-3239A08979,active,Bench Press,Barbell Bench Press,Baseline (0-60d),37.2,31.0,6.0,2026-06-17,49,,,Unavailable,,
WSP-3239A08979,active,Deadlift,Barbell Deadlift,Baseline (0-60d),25.33,20.0,8.0,2026-05-04,5,75.0,0.338,Below Live,,0
WSP-3239A08979,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),57.0,45.0,8.0,2026-05-29,30,75.0,0.76,Live,,0
WSP-26FF50082E,active,Bench Press,Barbell Bench Press,Baseline (0-60d),30.0,22.5,10.0,2026-06-11,41,80.0,0.375,Live,,0
WSP-26FF50082E,active,Deadlift,Barbell Deadlift,Baseline (0-60d),19.0,15.0,8.0,2026-05-14,13,80.0,0.237,Below Live,,0
WSP-26FF50082E,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-05-01,0,80.0,0.5,Below Live,,0
WSP-26FF50082E,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),53.33,40.0,10.0,2026-06-30,60,,,Unavailable,,
WSP-26FF50082E,active,Split Squat,Barbell Split Squat,Baseline (0-60d),2.53,2.0,8.0,2026-06-30,60,,,Unavailable,,
WSP-3B09DB7EFA,active,Bench Press,Barbell Bench Press,Baseline (0-60d),18.0,15.0,6.0,2026-06-03,29,62.0,0.29,Live,,0
WSP-3B09DB7EFA,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-05-05,0,62.0,0.645,Below Live,,0
WSP-3B09DB7EFA,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),20.0,15.0,10.0,2026-05-11,6,62.0,0.323,Below Live,,0
WSP-3C50E8CEB8,active,Bench Press,Barbell Bench Press,Baseline (0-60d),41.17,32.5,8.0,2026-05-06,0,68.0,0.605,Live,,0
WSP-65C27080A3,active,Bench Press,Barbell Bench Press,Baseline (0-60d),48.0,40.0,6.0,2026-06-10,36,80.0,0.6,Live,,0
WSP-65C27080A3,active,Deadlift,Barbell Deadlift,Baseline (0-60d),80.0,75.0,2.0,2026-06-22,48,80.0,1.0,Live,,0
WSP-65C27080A3,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),60.0,60.0,0.0,2026-06-22,48,80.0,0.75,Live,,0
WSP-65C27080A3,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),84.0,70.0,6.0,2026-05-25,20,80.0,1.05,Long,,0
WSP-65C27080A3,active,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),42.0,30.0,12.0,2026-06-29,55,80.0,0.525,Live,,0
WSP-65C27080A3,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),81.0,67.5,6.0,2026-06-26,52,80.0,1.012,Live,,0
WSP-65C27080A3,active,Split Squat,Barbell Split Squat,Baseline (0-60d),11.2,8.0,12.0,2026-06-29,55,80.0,0.14,Unavailable,,
WSP-3EAAC29994,active,Bench Press,Barbell Bench Press,Baseline (0-60d),39.67,35.0,4.0,2026-06-03,23,87.0,0.456,Live,,0
WSP-3EAAC29994,active,Deadlift,Barbell Deadlift,Baseline (0-60d),78.0,65.0,6.0,2026-06-15,35,87.0,0.897,Live,,0
WSP-3EAAC29994,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),90.0,75.0,6.0,2026-06-15,35,87.0,1.034,Long,,0
